selling_price,km_driven,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age
180.0,87.0,0,1,18.0,1248.0,75.0,5,0,1,0,1,0,15
300.0,120.0,0,1,14.0,2498.0,112.0,7,0,1,0,1,0,16
350.0,70.0,0,2,17.57,1193.0,88.7,5,0,0,1,1,0,10
465.0,90.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,12
200.0,188.0,0,2,21.12,1248.0,88.8,5,0,1,0,1,0,16
350.0,120.0,0,2,18.2,1248.0,73.8,8,0,1,0,1,0,12
650.0,80.0,0,1,17.4,1497.0,117.3,5,0,0,1,1,0,11
150.0,123.278,0,2,20.36,1197.0,78.9,5,0,0,1,1,0,16
560.0,100.0,0,2,26.0,1498.0,98.6,5,0,1,0,1,0,12
625.0,90.0,0,1,21.19,1396.0,88.73,5,0,1,0,1,0,11
220.0,110.0,0,1,20.0,1399.0,68.0,5,0,1,0,1,0,14
250.0,110.0,0,1,20.0,1399.0,68.1,5,0,1,0,1,0,13
575.0,70.0,0,1,20.65,1248.0,88.7,5,0,1,0,1,0,8
1050.0,65.0,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,11
3000.0,70.0,1,2,16.36,2179.0,187.7,5,0,1,0,1,0,11
200.0,90.0,0,3,11.57,2179.0,138.1,7,0,1,0,1,0,14
262.0,50.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,10
299.0,33.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,8
250.0,26.5,0,1,22.74,796.0,47.3,5,0,0,1,1,0,11
140.0,60.0,0,4,17.92,1086.0,62.1,5,0,0,1,1,0,15
360.0,70.0,0,3,23.4,1248.0,74.0,5,0,1,0,1,0,13
210.0,80.0,0,1,20.63,1198.0,67.06,5,0,0,1,1,0,11
600.0,60.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,9
210.0,100.0,0,1,19.5,1199.0,75.0,5,0,1,0,1,0,15
300.0,80.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,15
450.0,35.0,0,1,18.9,1197.0,82.0,5,0,0,1,1,0,10
3200.0,35.0,1,1,10.91,3198.0,197.0,7,0,1,0,1,0,8
550.0,10.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,7
100.0,80.0,0,1,18.0,1248.0,75.0,5,0,1,0,1,0,15
185.0,50.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,14
80.0,90.0,0,2,17.3,1061.0,64.0,5,0,0,1,1,0,20
295.0,80.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
360.0,25.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,9
210.0,70.0,0,1,20.92,998.0,67.1,5,0,0,1,1,0,12
585.0,80.0,1,1,17.4,1197.0,81.86,5,0,0,1,1,0,7
560.0,50.0,0,1,20.14,1498.0,88.7,5,0,1,0,1,0,10
600.0,70.0,0,1,26.0,1498.0,98.6,5,0,1,0,1,0,11
330.0,60.0,0,1,20.63,1198.0,67.0,5,0,0,1,1,0,9
990.0,15.0,0,1,17.0,1591.0,121.3,5,0,0,1,1,0,7
300.0,90.0,0,1,23.59,1364.0,67.1,5,0,1,0,1,0,14
650.0,28.0,0,1,17.0,1198.0,108.5,5,0,0,1,1,0,8
695.0,20.0,1,1,17.4,1197.0,81.86,5,0,0,1,1,0,7
300.0,60.0,0,1,24.0,1120.0,70.0,5,0,1,0,1,0,12
270.0,22.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,11
185.0,70.0,0,2,11.57,2179.0,138.1,7,0,1,0,1,0,16
200.0,80.0,0,1,22.1,1248.0,76.9,5,0,1,0,1,0,13
459.999,35.0,0,1,26.6,998.0,58.16,5,1,0,0,1,0,7
860.0,60.0,0,1,21.5,1497.0,108.5,5,0,1,0,1,0,8
400.0,20.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,8
240.0,142.0,0,2,23.2,1248.0,73.94,5,0,1,0,1,0,13
570.0,72.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,11
850.0,90.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,8
155.0,80.0,0,3,20.0,1399.0,68.0,5,0,1,0,1,0,15
270.0,125.0,0,1,23.0,1396.0,90.0,5,0,1,0,1,0,15
610.0,33.0,0,1,20.73,1373.0,91.1,5,0,0,1,1,0,11
1000.0,50.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,11
450.0,120.0,0,2,12.05,2179.0,120.0,9,0,1,0,1,0,14
500.0,35.0,0,1,25.4,1186.0,73.97,5,0,1,0,1,0,8
700.0,43.0,0,1,27.4,1498.0,98.63,5,0,1,0,1,0,8
135.0,60.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,19
430.0,148.0,0,2,12.05,2179.0,120.0,9,0,1,0,1,0,14
625.0,70.0,0,2,22.32,1582.0,126.32,5,0,1,0,1,0,12
280.0,96.0,0,1,16.95,1498.0,97.7,5,0,0,1,1,0,15
800.0,70.0,0,1,15.4,1997.0,120.0,7,0,1,0,1,0,11
220.0,70.0,0,2,23.2,1248.0,73.94,5,0,1,0,1,0,14
620.0,18.484,0,1,20.89,1197.0,81.8,5,0,0,1,1,0,9
300.0,70.0,0,1,13.93,2179.0,138.03,7,0,1,0,1,0,15
180.0,25.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,16
250.0,120.0,0,3,22.07,1199.0,73.9,5,0,1,0,1,0,13
480.0,55.0,0,1,20.85,1197.0,83.14,5,0,0,1,1,0,9
885.0,10.0,0,2,17.0,1497.0,121.31,5,0,0,1,1,0,7
550.0,60.0,0,1,25.32,1198.0,77.0,6,0,1,0,1,0,6
800.0,30.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,8
180.0,65.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,13
380.0,50.0,0,2,21.9,1396.0,88.76,5,0,1,0,1,0,14
520.0,2.56,1,1,24.0,1199.0,83.81,5,0,0,1,1,0,7
90.0,60.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,22
330.0,80.0,0,2,20.51,998.0,67.04,5,0,0,1,1,0,10
40.0,50.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,27
370.0,120.0,0,1,18.2,1248.0,73.8,8,0,1,0,1,0,11
290.0,120.0,0,2,16.8,1497.0,116.3,5,0,0,1,1,0,17
215.0,47.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,13
1282.0,45.0,0,1,17.6,2179.0,153.86,7,0,1,0,1,0,9
610.0,90.0,0,1,12.8,2494.0,102.0,8,0,1,0,1,0,14
380.0,110.0,0,2,21.27,1396.0,88.76,5,0,1,0,1,0,13
1250.0,95.0,0,1,15.4,1997.0,120.0,7,0,1,0,1,0,9
400.0,103.655,0,2,22.32,1582.0,126.3,5,0,1,0,1,0,14
700.0,25.0,1,2,17.4,1197.0,81.86,5,0,0,1,1,0,8
650.0,80.0,0,1,19.01,1461.0,108.45,5,0,1,0,1,0,12
95.0,50.0,0,2,25.4,624.0,37.5,4,0,0,1,1,0,12
1147.0,56.975,0,1,16.0,2179.0,140.0,7,0,1,0,1,0,11
150.0,110.0,0,1,0.0,1086.0,62.0,5,0,0,1,1,0,16
120.0,80.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,18
180.0,187.0,0,2,17.8,1399.0,68.0,5,0,1,0,0,0,16
325.0,69.0,0,1,18.6,1388.0,67.0,5,0,1,0,0,0,13
550.0,206.0,0,1,22.77,1498.0,98.59,5,0,1,0,0,0,11
950.0,27.0,0,1,22.77,1498.0,98.59,5,0,1,0,0,0,8
500.0,132.0,0,2,22.7,1498.0,89.84,5,0,1,0,0,0,12
725.0,75.0,0,1,26.1,1498.0,99.23,5,0,1,0,0,0,9
500.0,18.0,0,2,18.5,1194.0,94.93,5,0,0,1,0,0,11
180.0,218.0,0,1,21.0,1461.0,64.1,5,0,1,0,1,0,15
650.0,10.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,10
285.0,80.0,0,1,17.8,1248.0,75.0,5,0,1,0,1,0,16
210.0,215.0,0,1,21.0,1461.0,64.1,5,0,1,0,1,0,15
200.0,137.0,0,1,17.8,1399.0,67.0,5,0,1,0,1,0,14
295.0,65.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,15
160.0,120.0,0,3,17.7,1497.0,78.0,5,0,0,1,1,0,19
450.0,10.0,1,1,23.1,998.0,67.04,5,0,0,1,1,0,9
385.0,20.0,0,1,20.62,1198.0,67.0,7,0,0,1,1,0,10
350.0,93.5,0,2,18.6,1388.0,67.0,5,0,1,0,1,0,15
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
558.0,70.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,7
165.0,56.0,0,3,17.92,1086.0,62.1,5,0,0,1,1,0,16
300.0,80.0,0,2,21.9,1396.0,88.76,5,0,1,0,1,0,14
500.0,5.0,0,1,20.3,1086.0,68.0,5,0,0,1,1,0,7
900.0,100.0,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,14
830.0,60.0,1,3,11.0,2993.0,235.0,5,0,1,0,1,0,18
640.0,65.0,0,2,21.14,1498.0,103.52,5,0,1,0,1,0,12
900.0,70.0,0,3,15.4,2179.0,120.0,7,0,1,0,1,0,11
450.0,60.0,0,1,18.2,1248.0,73.8,7,0,1,0,1,0,13
825.0,82.0,0,1,28.09,1248.0,88.5,5,0,1,0,1,0,8
500.0,80.0,0,2,13.7,2179.0,138.1,7,0,1,0,1,0,13
325.0,5.0,0,2,18.15,1198.0,82.0,6,0,0,1,1,0,9
450.0,133.0,0,1,19.01,1461.0,108.45,5,0,1,0,1,0,12
675.0,25.0,0,2,17.5,1199.0,88.7,5,0,0,1,1,0,9
415.0,15.0,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,9
1100.0,40.0,0,1,21.38,1396.0,88.7,5,0,1,0,1,0,9
500.0,35.0,0,1,17.0,1198.0,73.75,5,0,0,1,1,0,10
509.999,70.0,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,12
200.0,152.0,0,4,10.5,2609.0,120.0,9,0,1,0,1,0,19
60.0,100.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,19
500.0,80.0,0,2,22.32,1582.0,126.3,5,0,1,0,1,0,13
45.0,100.0,0,2,17.2,1396.0,53.5,5,0,1,0,1,0,17
270.0,50.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,9
550.0,40.0,0,1,17.19,1197.0,81.86,5,0,0,1,1,0,9
235.0,60.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,10
600.0,40.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
525.0,60.0,0,1,27.3,1498.0,98.6,5,0,1,0,1,0,11
325.0,90.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,14
420.0,90.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,12
229.999,60.0,0,2,20.92,998.0,67.1,5,0,0,1,1,0,12
375.0,80.0,0,4,23.4,1248.0,74.0,5,0,1,0,1,0,13
750.0,120.0,0,1,12.05,2179.0,120.0,8,0,1,0,1,0,14
400.0,40.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,8
600.0,91.0,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,13
110.0,80.0,0,3,17.8,1086.0,63.0,5,0,0,1,1,0,18
45.0,73.257,0,1,16.1,796.0,37.0,4,0,0,1,1,0,19
722.0,80.0,0,1,0.0,2523.0,70.0,2,0,1,0,1,0,7
500.0,15.0,0,1,23.84,1199.0,83.83,5,0,0,1,1,0,6
250.0,110.0,0,2,18.1,1493.0,110.0,5,0,1,0,1,0,19
950.0,40.0,0,1,21.13,1498.0,108.6,5,0,1,0,1,0,8
375.0,212.0,0,1,21.64,1461.0,84.8,5,0,1,0,1,0,13
780.0,30.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,8
575.0,30.0,0,1,20.3,1086.0,68.0,5,0,0,1,1,0,8
563.0,30.0,0,2,18.6,1197.0,81.83,5,0,0,1,1,0,9
450.0,15.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,9
2300.0,1.0,1,1,13.68,2393.0,147.51,7,0,1,0,1,0,6
80.0,26.32,0,1,16.1,796.0,37.0,4,0,0,1,1,0,27
320.0,135.0,0,2,23.0,1396.0,90.0,5,0,1,0,1,0,16
375.0,100.0,0,3,13.5,1799.0,130.0,5,0,0,1,1,0,18
400.0,120.0,0,1,15.37,1196.0,73.0,5,0,0,1,1,0,9
600.0,230.0,0,1,14.0,2498.0,112.0,7,0,1,0,1,0,15
315.0,60.0,0,2,23.01,999.0,67.0,5,0,0,1,1,0,10
1100.0,80.0,1,2,16.07,1995.0,181.0,5,0,1,0,1,0,14
350.0,190.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,16
375.0,120.0,0,1,15.37,1196.0,73.0,5,0,0,1,1,0,10
1050.0,217.0,0,2,12.99,2494.0,100.6,8,0,1,0,1,0,13
350.0,29.0,0,1,23.1,998.0,67.04,5,0,0,1,1,0,11
120.0,120.0,0,3,18.9,1061.0,67.0,5,0,0,1,1,0,16
819.999,90.0,0,1,16.0,2179.0,140.0,7,0,1,0,1,0,11
700.0,30.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
451.999,30.0,1,2,23.1,998.0,67.04,5,0,0,1,1,0,8
500.0,56.0,0,3,18.9,1197.0,82.0,5,0,0,1,1,0,10
1250.0,90.0,0,1,12.99,2494.0,100.6,8,0,1,0,1,0,11
500.0,120.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,11
490.0,60.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,11
200.0,147.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,18
240.0,35.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,14
655.0,19.5,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
620.0,38.426,0,1,17.19,1197.0,81.86,5,0,0,1,1,0,8
450.0,35.0,0,2,20.4,1197.0,83.11,5,0,0,1,1,0,11
310.0,35.0,0,2,20.51,998.0,67.04,5,0,0,1,1,0,12
150.0,50.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,19
180.0,120.0,0,1,25.44,936.0,57.6,5,0,1,0,1,0,14
150.0,120.0,0,1,19.4,1405.0,70.0,5,0,1,0,1,0,15
160.0,112.0,0,2,20.0,1399.0,68.0,5,0,1,0,1,0,15
600.0,70.0,0,3,14.0,2523.0,75.0,8,0,1,0,1,0,13
380.0,145.0,0,1,20.5,1598.0,103.5,5,0,1,0,1,0,14
120.0,135.0,0,1,17.0,1405.0,70.0,5,0,1,0,1,0,19
350.0,500.0,0,2,12.99,2494.0,100.57,7,0,1,0,1,0,15
135.0,146.0,0,1,19.61,1405.0,70.0,5,0,1,0,1,0,14
610.0,10.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,8
260.0,50.0,0,1,20.14,1498.0,88.5,5,0,1,0,1,0,6
500.0,25.0,0,1,20.14,1197.0,81.86,5,0,0,1,1,0,9
220.0,20.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,10
121.0,70.0,0,2,13.5,1799.0,130.0,5,0,0,1,1,0,20
350.0,50.0,0,1,25.0,1396.0,69.01,5,0,1,0,1,0,9
2200.0,25.0,1,2,15.17,1968.0,181.0,5,0,1,0,1,0,8
280.0,100.0,0,2,23.0,1396.0,90.0,5,0,1,0,1,0,15
919.999,20.0,0,1,17.0,1198.0,108.5,5,0,0,1,1,0,6
320.0,155.0,0,1,23.0,1396.0,90.0,5,0,1,0,1,0,15
140.0,70.0,0,4,20.0,1399.0,68.0,5,0,1,0,1,0,14
310.0,25.0,0,2,21.5,1248.0,88.8,5,0,1,0,1,0,14
65.0,120.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,20
300.0,90.0,0,1,18.2,1248.0,73.8,7,0,1,0,1,0,13
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
575.0,110.0,0,2,15.1,2179.0,140.0,7,0,1,0,1,0,15
440.0,110.0,0,2,13.49,2179.0,138.03,5,0,1,0,1,0,12
380.0,100.0,0,2,22.9,1248.0,74.0,5,0,1,0,1,0,14
140.0,116.7,0,4,15.0,1368.0,90.0,5,0,0,1,1,0,16
475.0,25.0,0,1,22.95,1248.0,74.0,5,0,1,0,1,0,11
200.0,200.0,0,3,13.0,2489.0,95.0,8,0,1,0,1,0,15
400.0,176.062,0,1,17.8,1248.0,75.0,5,0,1,0,1,0,16
425.0,250.0,0,3,12.8,2494.0,102.0,8,0,1,0,1,0,18
509.999,82.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,11
275.0,80.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,16
650.0,40.0,0,2,18.2,1248.0,73.74,7,0,1,0,1,0,9
1850.0,14.0,0,1,17.1,1956.0,170.0,5,0,1,0,1,0,7
650.0,129.0,0,1,19.72,1461.0,108.45,5,0,1,0,1,0,12
360.0,60.0,0,2,20.5,1248.0,91.7,5,0,1,0,1,0,10
650.0,82.0,1,1,21.73,1498.0,108.62,5,0,1,0,1,0,8
2000.0,77.5,1,3,12.7,2179.0,187.7,5,0,1,0,1,0,13
675.0,50.0,0,2,18.2,1248.0,73.74,7,0,1,0,1,0,9
50.0,40.0,0,3,16.1,796.0,37.0,4,0,0,1,1,0,20
445.0,39.5,0,1,20.52,1197.0,81.8,5,0,0,1,1,0,9
750.0,40.0,0,1,22.54,1396.0,88.76,5,0,1,0,1,0,8
425.0,56.0,0,2,22.9,1248.0,74.0,5,0,1,0,1,0,14
850.0,54.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,9
400.0,20.0,0,2,20.51,998.0,67.04,5,0,0,1,1,0,10
200.0,55.896,0,2,25.0,1396.0,69.0,5,0,1,0,1,0,12
550.0,35.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,10
250.0,97.0,0,2,19.4,1198.0,86.8,5,0,0,1,1,0,14
206.0,120.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,12
290.0,50.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,12
45.0,30.4,0,4,26.0,624.0,35.0,4,0,0,1,1,0,16
1200.0,15.0,0,1,20.0,1497.0,115.0,5,0,1,0,1,0,7
220.0,110.0,0,3,21.64,1461.0,84.8,5,0,1,0,1,0,14
515.0,120.0,1,2,14.84,2143.0,170.0,5,0,1,0,1,0,18
170.0,100.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,16
260.0,120.0,0,2,17.8,1248.0,75.0,5,0,1,0,1,0,16
315.0,130.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,14
225.0,76.0,0,2,20.92,998.0,67.1,5,0,0,1,1,0,15
420.0,110.0,0,3,19.33,1968.0,138.1,5,0,1,0,1,0,14
525.0,96.0,0,1,12.05,2179.0,120.0,8,0,1,0,1,0,15
670.0,90.0,1,1,28.4,1248.0,74.0,5,0,1,0,1,0,8
220.0,110.0,0,3,21.64,1461.0,84.8,5,0,1,0,1,0,14
250.0,25.0,0,1,20.0,1399.0,68.1,5,0,1,0,1,0,13
229.999,90.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,17
229.999,164.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,17
300.0,120.0,0,2,18.0,1198.0,86.7,5,0,0,1,1,0,13
165.0,66.0,0,2,19.0,998.0,66.1,5,0,0,1,1,0,16
295.0,250.0,0,1,13.93,2179.0,138.0,7,0,1,0,1,0,16
360.0,157.0,0,2,22.32,1582.0,126.3,5,0,1,0,1,0,15
380.0,157.0,0,2,22.32,1582.0,126.3,5,0,1,0,1,0,15
300.0,35.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,9
320.0,100.0,0,2,12.7,2609.0,116.6,9,0,1,0,1,0,18
325.0,70.0,0,2,19.44,1198.0,67.0,7,0,0,1,1,0,10
160.0,30.0,0,2,21.12,1248.0,88.8,5,0,1,0,1,0,16
630.0,40.0,0,1,16.5,1493.0,70.0,7,0,1,0,1,0,8
600.0,5.0,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,6
229.999,30.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,12
440.0,70.0,0,2,22.9,1248.0,74.0,5,0,1,0,1,0,12
90.0,60.0,0,2,18.0,995.0,62.0,5,0,0,1,1,0,19
750.0,60.0,0,1,28.09,1248.0,88.5,5,0,1,0,1,0,9
330.0,80.0,0,2,16.8,1497.0,116.3,5,0,0,1,1,0,14
715.0,70.0,0,2,28.09,1248.0,88.5,5,0,1,0,1,0,10
250.0,150.0,0,2,20.86,1199.0,75.0,5,0,1,0,1,0,13
120.0,150.0,0,2,18.2,1061.0,64.0,5,0,0,1,1,0,19
100.0,25.0,0,3,14.2,1597.0,92.0,5,0,0,1,1,0,22
850.0,35.0,1,2,21.72,1498.0,108.6,5,0,1,0,1,0,9
450.0,48.0,0,1,25.4,1186.0,73.97,5,0,1,0,1,0,8
240.0,200.0,0,1,22.07,1199.0,73.9,5,0,1,0,1,0,14
600.0,135.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,11
280.0,110.0,0,2,18.2,1248.0,73.74,7,0,1,0,1,0,10
465.0,146.0,0,2,22.32,1582.0,126.32,5,0,1,0,1,0,14
350.0,44.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,8
325.0,70.0,0,1,20.36,1197.0,78.9,5,0,0,1,1,0,13
50.0,271.0,0,1,16.8,1405.0,62.0,5,0,1,0,1,0,22
110.0,120.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,20
220.0,80.0,0,1,23.03,1396.0,69.0,5,0,1,0,1,0,13
515.0,60.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,11
750.0,40.0,0,1,20.73,1373.0,91.1,5,0,0,1,1,0,8
350.0,25.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,8
488.999,15.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,7
300.0,27.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
650.0,35.0,0,2,27.39,1248.0,74.0,5,0,1,0,1,0,9
250.0,40.0,0,1,19.0,998.0,66.1,5,0,0,1,1,0,12
200.0,40.0,0,3,22.74,796.0,47.3,5,0,0,1,1,0,12
950.0,75.262,0,1,15.4,2179.0,120.0,7,0,1,0,1,0,11
200.0,120.0,0,1,23.03,1396.0,69.0,5,0,1,0,1,0,14
276.0,60.0,0,1,20.3,998.0,68.05,5,0,0,1,1,0,10
250.0,40.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,12
95.0,80.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,18
200.0,70.0,0,2,23.57,1396.0,70.0,5,0,1,0,1,0,15
450.0,100.0,0,2,22.32,1582.0,126.32,5,0,1,0,1,0,14
900.0,18.0,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,13
200.0,175.0,0,1,19.09,1396.0,69.0,5,0,1,0,1,0,16
200.0,70.0,0,2,20.36,1197.0,78.9,5,0,0,1,1,0,16
370.0,91.863,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,15
250.0,100.0,0,1,15.2,1193.0,65.0,5,0,0,1,1,0,18
290.0,10.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,10
900.0,35.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,8
